start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,NST_B_Label
1678445134,1678445133.955952,4559.877124,4559.877126,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445125.972177,1678445125.972177,4551.893351,4551.893351,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445134.979853,1678445134.979855,4560.901027,4560.901029,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445139.076225,1678445139.076227,4564.997399,4564.997401,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445140,1678445140.099802,4566.020974,4566.020976,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445141.123912,1678445141.123913,4567.045086,4567.045087,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445145.220255,1678445145.220257,4571.141429,4571.141431,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445146.243874,1678445146.243876,4572.165048,4572.16505,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445137.972819,1678445137.972819,4563.893993,4563.893993,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445107.575129,1678445107.575131,4533.496303,4533.496305,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445147.267875,1678445147.267877,4573.189049,4573.189051,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445151.364308,1678445151,4577.285482,4577.285484,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445152.387886,1678445152.387888,4578.30906,4578.309062,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445153.411779,1678445153.411781,4579.332953,4579.332955,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445157.508323,1678445157.508325,4583.429497,4583.429499,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445158.531739,1678445158.531741,4584.452913,4584.452915,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445132.453402,1678445132.453402,4558.374576,4558.374576,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445130.846954,1678445130.846954,4556.768128,4556.768128,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445149.973522,1678445149.973522,4575.894696,4575.894696,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445160.812529,1678445160.812529,4586.733703,4586.733703,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445159.555808,1678445160,4585.476982,4585.476984,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445163.652278,1678445164,4589.573452,4589.573454,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445164.675778,1678445165,4590.596952,4590.596954,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445150.886861,1678445150.886862,4576.808035,4576.808036,2e-06,2,0,656,0,328,,328,,328,,2686220500,0,600,0,300,,300,,300,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445165.699674,1678445165.699676,4591.620848,4591.62085,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445165.990478,1678445166,4591.911652,4591.911654,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445170,1678445169.796112,4595.717284,4595.717286,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445170.348636,1678445170.348638,4596.26981,4596.269812,3e-06,2,0,656,0,328,,328,,328,,1668273476,0,600,0,300,,300,,300,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445170.819729,1678445171,4596.740903,4596.740904,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445161.973846,1678445161.973846,4587.89502,4587.89502,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445171.843735,1678445171.843737,4597.764909,4597.764911,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445175.940191,1678445175.940194,4601.861365,4601.861368,4e-06,2,0,120,0,60,,60,,60,,248638770.8,0,0,0,0,,0,,0,,2.86102294921875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445176.963621,1678445176.963623,4602.884795,4602.884797,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678444459.382177,1678444459.382184,3885.303351,3885.303358,8e-06,0,4,0,978,,256,,233,,244.5,0,988610410.3,0,866,,228,,205,,216.5,,2.304712931315104e-06,,,,,,,,,,,,,,,,,,0,,,,,,,0
1678445178,1678445177.987562,4603.908734,4603.908736,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445182.084028,1678445182.084031,4608.005202,4608.005205,4e-06,2,0,120,0,60,,60,,60,,234178239.5,0,0,0,0,,0,,0,,3.0994415283203125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445183.107572,1678445183.107574,4609.028746,4609.028748,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445173.974943,1678445173.974943,4599.896117,4599.896117,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445184.131656,1678445184.131657,4610.05283,4610.052831,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445188.228133,1678445188.228135,4614.149307,4614.149309,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445189.251627,1678445189.251629,4615.172801,4615.172803,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445162.454874,1678445162.454874,4588.376048,4588.376048,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445160.848252,1678445160.848252,4586.769426,4586.769426,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445190.814156,1678445190.814156,4616.73533,4616.73533,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445190.275633,1678445190.275635,4616.196807,4616.196809,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445194.371966,1678445194.371968,4620.29314,4620.293142,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445195,1678445195,4621.316714,4621.316714,1e-06,2,0,120,0,60,,60,,60,,960000000,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445185.975042,1678445185.975042,4611.896216,4611.896216,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445196.419588,1678445196.419589,4622.340762,4622.340763,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445201,1678445200.516042,4626.437214,4626.437216,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445202,1678445201.539622,4627.460794,4627.460796,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445202.563473,1678445202.563475,4628.484647,4628.484649,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445206.659996,1678445206.659998,4632.58117,4632.581172,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445207.683521,1678445207.683522,4633.604695,4633.604696,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445197.975678,1678445197.975678,4623.896852,4623.896852,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445208.707413,1678445208.707416,4634.628587,4634.62859,4e-06,2,0,120,0,60,,60,,60,,234178239.5,0,0,0,0,,0,,0,,3.0994415283203125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445212.803937,1678445212.803939,4638.725111,4638.725113,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445171.718304,1678445171.718305,4597.639478,4597.639479,2e-06,2,0,656,0,328,,328,,328,,2394059125,0,600,0,300,,300,,300,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445213.827488,1678445214,4639.748662,4639.748664,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445214.851478,1678445214.851479,4640.772652,4640.772653,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445218.947832,1678445218.947834,4644.869006,4644.869008,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445192.455822,1678445192.455822,4618.376996,4618.376996,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445190.848344,1678445190.848344,4616.769518,4616.769518,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445219.971459,1678445219.971461,4645.892633,4645.892635,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445209.978743,1678445209.978743,4635.899917,4635.899917,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445220.815096,1678445220.815096,4646.73627,4646.73627,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445220.995353,1678445220.995353,4646.916527,4646.916527,1e-06,2,0,120,0,60,,60,,60,,960000000,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445225.091892,1678445225.091893,4651.013066,4651.013067,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445226.115409,1678445226.115411,4652.036583,4652.036585,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445214,1678445214.026052,4639.947224,4639.947226,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445227.139409,1678445227,4653.060583,4653.060584,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445231.235776,1678445231.235779,4657.15695,4657.156953,4e-06,2,0,120,0,60,,60,,60,,234178239.5,0,0,0,0,,0,,0,,3.0994415283203125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445232.259381,1678445232.259383,4658.180555,4658.180557,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445221.979742,1678445221.979742,4647.900916,4647.900916,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445229.661125,1678445229.661127,4655.582299,4655.582301,3e-06,2,0,656,0,328,,328,,328,,1668273476,0,600,0,300,,300,,300,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445234.656736,1678445234.656737,4660.57791,4660.577911,2e-06,2,0,656,0,328,,328,,328,,2394059125,0,600,0,300,,300,,300,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445233.283285,1678445233.283287,4659.204459,4659.204461,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445237.379965,1678445237.379967,4663.301139,4663.301141,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445238.403378,1678445238,4664.324552,4664.324554,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445239.427352,1678445239.427354,4665.348526,4665.348528,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445243.523833,1678445243.523835,4669.445007,4669.445009,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445244.547243,1678445244.547246,4670.468417,4670.46842,4e-06,2,0,120,0,60,,60,,60,,248638770.8,0,0,0,0,,0,,0,,2.86102294921875e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445233.980772,1678445233.980772,4659.901946,4659.901946,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445246,1678445245.571202,4671.492374,4671.492376,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445249.667766,1678445249.667768,4675.58894,4675.588942,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445222.456932,1678445222.456932,4648.378106,4648.378106,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445220.849002,1678445220.849002,4646.770176,4646.770176,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445250.691251,1678445250.691253,4676.612425,4676.612427,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445250.815917,1678445250.815917,4676.737091,4676.737091,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445251.715305,1678445251.715307,4677.636479,4677.636481,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445255.811769,1678445255.811771,4681.732943,4681.732945,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445256.835209,1678445256.835211,4682.756383,4682.756385,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445245.981737,1678445245.981737,4671.902911,4671.902911,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445257.859222,1678445257.859224,4683.780396,4683.780398,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445261.955767,1678445261.955768,4687.876941,4687.876942,2e-06,2,0,120,0,60,,60,,60,,437937644.9,0,0,0,0,,0,,0,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445262.979099,1678445263,4688.900273,4688.900274,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445264.003179,1678445264.003181,4689.924353,4689.924355,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445268.100014,1678445268.100017,4694.021188,4694.021191,4e-06,2,0,120,0,60,,60,,60,,234178239.5,0,0,0,0,,0,,0,,3.0994415283203125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445257.982899,1678445257.982899,4683.904073,4683.904073,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445269,1678445269.123052,4695.044224,4695.044226,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445270.147187,1678445270.147189,4696.068361,4696.068363,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445274.244226,1678445274.244228,4700.1654,4700.165402,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445275.267175,1678445275.267177,4701.188349,4701.188351,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445235.459913,1678445235.459914,4661.381087,4661.381088,2e-06,2,0,656,0,328,,328,,328,,2686220500,0,600,0,300,,300,,300,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445276.291105,1678445276.291107,4702.212279,4702.212281,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445252.458482,1678445252.458482,4678.379656,4678.379656,1e-06,1,0,102,0,102,,102,,102,,816000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445250.849806,1678445250.849806,4676.77098,4676.77098,1e-06,1,0,115,0,115,,115,,115,,920000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445280.387889,1678445280,4706.309063,4706.309064,2e-06,2,0,120,0,60,,60,,60,,437937644.9,0,0,0,0,,0,,0,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445269.985718,1678445269.985718,4695.906892,4695.906892,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445281.411255,1678445281.411257,4707.332429,4707.332431,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445280.817118,1678445280.817118,4706.738292,4706.738292,1e-06,1,0,114,0,114,,114,,114,,912000000,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445282.435297,1678445282.435299,4708.356471,4708.356473,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445286.531866,1678445286.531868,4712.45304,4712.453042,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445287.555225,1678445287.555227,4713.476399,4713.476401,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445288.579073,1678445288.579075,4714.500247,4714.500249,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445277.886809,1678445277.886811,4703.807983,4703.807985,3e-06,2,0,656,0,328,,328,,328,,1805081077,0,600,0,300,,300,,300,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445292.675611,1678445292.675613,4718.596785,4718.596787,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445281.995737,1678445281.995737,4707.916911,4707.916911,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445293.699268,1678445294,4719.620442,4719.620444,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445292.741351,1678445292.741352,4718.662525,4718.662526,2e-06,2,0,656,0,328,,328,,328,,2394059125,0,600,0,300,,300,,300,,1.1920928955078125e-06,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678441698.689261,1678441698.689262,1124.610435,1124.610436,2e-06,2,0,146,0,73,,73,,73,,597847855.3,0,90,0,45,,45,,45,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,1
1678445294.723257,1678445294.723259,4720.644431,4720.644433,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445299,1678445298.819742,4724.740914,4724.740916,3e-06,2,0,120,0,60,,60,,60,,330197757.9,0,0,0,0,,0,,0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445298.731097,1678445298.731098,4724.652271,4724.652272,2e-06,2,0,656,0,328,,328,,328,,2686220500,0,600,0,300,,300,,300,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,0,,,,,,,,0
1678445300,1678445299.843342,4725.764514,4725.764516,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445300.867293,1678445300.867295,4726.788467,4726.788469,3e-06,2,0,120,0,60,,60,,60,,305171977.2,0,0,0,0,,0,,0,,2.1457672119140625e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445304.963771,1678445304.963772,4730.884945,4730.884946,2e-06,2,0,120,0,60,,60,,60,,491381798.9,0,0,0,0,,0,,0,,9.5367431640625e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678445293.996117,1678445293.996117,4719.917291,4719.917291,1e-06,1,0,36,0,36,,36,,36,,288000000,0,4,0,4,,4,,4,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0
